UniqueID	CloneID	Symbol	Name	EntrezID
LO6B10	488801	PTN	Pleiotrophin	5764
LO6B11	488989	BCL7B	B-cell CLL/lymphoma 7B	9275
LO6B12	489419	FOXO1	Forkhead box O1	2308
LO6C2	509710	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	6597
LO6C3	509731	TSPAN8	Tetraspanin 8	7103
LO6C4	509820	ETV4	Ets variant 4	2118
LO6C5	510101	LDHB	Lactate dehydrogenase B	3945
LO6C7	510405	CEACAM5	Carcinoembryonic antigen-related cell adhesion molecule 5	1048
LO6C8	510595	LDHA	Lactate dehydrogenase A	3939
LO6C9	510245	EIF3B	Eukaryotic translation initiation factor 3, subunit B	8662
LO6C10	512458	PMP22	Peripheral myelin protein 22	5376
LO6C11	512472	FTL	Ferritin, light polypeptide	2512
LO6D1	512276	VIM	Vimentin	7431
LO6D3	512244	CD151	CD151 molecule (Raph blood group)	977
LO6D4	512429	IGFBP2	Insulin-like growth factor binding protein 2, 36kDa	3485
UG7A5	51666	ERCC3	Excision repair cross-complementing rodent repair deficiency, complementation group 3	2071
UG7A6	51685	PABPC1	Poly(A) binding protein, cytoplasmic 1	26986
UG7A7	51687	TRIM28	Tripartite motif containing 28	10155
UG7A8	51699	MYC	V-myc myelocytomatosis viral oncogene homolog (avian)	4609
UG7A9	51740	HADHB	Hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit	3032
UG7A10	51785	PSMA1	Proteasome (prosome, macropain) subunit, alpha type, 1	5682
UG7A11	51814	CSTB	Cystatin B (stefin B)	1476
UG7B1	51961	UQCRC1	Ubiquinol-cytochrome c reductase core protein I	7384
UG7B3	52222	IGF2	Insulin-like growth factor 2 (somatomedin A)	3481
UG7B4	52342	LMNB2	Lamin B2	84823
UG7B5	52338	ACVR2A	Activin A receptor, type IIA	92
UG7B6	52415	SERPING1	Serpin peptidase inhibitor, clade G (C1 inhibitor), member 1	710
UG7B9	52587	WARS	Tryptophanyl-tRNA synthetase	7453
UG7B11	52650	ETS2	V-ets erythroblastosis virus E26 oncogene homolog 2 (avian)	2114
UG7C3	52773	PTPRF	Protein tyrosine phosphatase, receptor type, F	5792
UG7C4	52896	PEX2	Peroxisomal biogenesis factor 2	5828
UG7C5	52931	GTF3A	General transcription factor IIIA	2971
UG7C7	53068	UBE2V1	Ubiquitin-conjugating enzyme E2 variant 1	7335
UG7C9	53084	APLP2	Amyloid beta (A4) precursor-like protein 2	334
UG7C10	53107	CALM3	Calmodulin 3 (phosphorylase kinase, delta)	808
LO1A2	77577	FOSL2	FOS-like antigen 2	2355
LO1A6	81221	FCGR1B	Fc fragment of IgG, high affinity Ib, receptor (CD64)	2210
LO1A7	82991	ENPP1	Ectonucleotide pyrophosphatase/phosphodiesterase 1	5167
LO1A9	84730	LBP	Lipopolysaccharide binding protein	3929
LO1A10	85906			
LO1A11	86017	ICAM1	Intercellular adhesion molecule 1	3383
LO1A12	23464	HIVEP2	Human immunodeficiency virus type I enhancer binding protein 2	3097
LO1B5	110589	STAT5B	Signal transducer and activator of transcription 5B	6777
LO1B7	112035	PBX3	Pre-B-cell leukemia homeobox 3	5090
LO1B8	114116	SDC2	Syndecan 2	6383
LO1B9	114648	NFKB1	Nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	4790
LO1B12	115336	ST6GAL1	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1	6480
LO1C2	116713	CXCL9	Chemokine (C-X-C motif) ligand 9	4283
LO1C5	121849	TAL1	T-cell acute lymphocytic leukemia 1	6886
LO1C6	123586	SDC1	Syndecan 1	6382
LO1C7	123953	HLA-DQB1	Major histocompatibility complex, class II, DQ beta 1	3119
LO1C8	124554	CSF1	Colony stimulating factor 1 (macrophage)	1435
LO1C9	125187	ERCC2	Excision repair cross-complementing rodent repair deficiency, complementation group 2	2068
LO1C11	126379	PTPRU	Protein tyrosine phosphatase, receptor type, U	10076
LO1D2	128100			
LO1D5	26503			
LO1D6	26474	FOS	FBJ murine osteosarcoma viral oncogene homolog	2353
LO1D7	26167	FADD	Fas (TNFRSF6)-associated via death domain	8772
LO1D9	26811	XRCC4	X-ray repair complementing defective repair in Chinese hamster cells 4	7518
LO1E5	31116	MLH1	MutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	4292
LO1E6	32790			
LO1E7	32983	SIN3A	SIN3 transcription regulator homolog A (yeast)	25942
LO1E9	34005	IFNGR2	Interferon gamma receptor 2 (interferon gamma transducer 1)	3460
LO1E11	35516	CCNG1	Cyclin G1	900
LO1F1	36215	NFKBIE	Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, epsilon	4794
LO1F5	43129	TOP1	Topoisomerase (DNA) I	7150
LO1F6	131828	CTDSP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1	58190
LO1F7	132420	ETS2	V-ets erythroblastosis virus E26 oncogene homolog 2 (avian)	2114
LO1F9	135381	PPP1R15A	Protein phosphatase 1, regulatory subunit 15A	23645
LO1F12	138460			
LO1G1	138604	SMAD2	SMAD family member 2	4087
LO1G6	140827	SMAD4	SMAD family member 4	4089
LO1G7	143751	LSP1	Lymphocyte-specific protein 1	4046
LO1G8	144944	CXCR4	Chemokine (C-X-C motif) receptor 4	7852
LO1G9	144693	TGFB1	Transforming growth factor, beta 1	7040
LO1H7	154472	FGFR1	Fibroblast growth factor receptor 1	2260
LO1H9	154536	XRCC1	X-ray repair complementing defective repair in Chinese hamster cells 1	7515
LO2A3	162772	EGR1	Early growth response 1	1958
LO2A4	48398	CDC25B	Cell division cycle 25 homolog B (S. pombe)	994
LO2A6	49950	FEN1	Flap structure-specific endonuclease 1	2237
LO2A7	50576	SF1	Splicing factor 1	7536
LO2A8	50503	ITGB2	Integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)	3689
LO2B1	52489	FGF9	Fibroblast growth factor 9 (glia-activating factor)	2254
LO2B2	52162	TCEB2	Transcription elongation factor B (SIII), polypeptide 2 (18kDa, elongin B)	6923
LO2B3	52681	RELB	V-rel reticuloendotheliosis viral oncogene homolog B	5971
LO2B4	179711	NFATC4	Nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	4776
LO2B6	183950	THY1	Thy-1 cell surface antigen	7070
LO2B7	187987	IL4R	Interleukin 4 receptor	3566
LO2B8	192694	POU2F1	POU class 2 homeobox 1	5451
LO2B12	201797			
LO2C1	201673	IRF2	Interferon regulatory factor 2	3660
LO2C2	203132	TNFSF10	Tumor necrosis factor (ligand) superfamily, member 10	8743
LO2C3	203017	IRF3	Interferon regulatory factor 3	3661
LO2C5	204681	BCR	Breakpoint cluster region	613
LO2C7	209310			
LO2C9	221690	PDCD2	Programmed cell death 2	5134
LO2C10	221619	HLA-DQA1	Major histocompatibility complex, class II, DQ alpha 1	3117
LO2C11	223176			
LO2C12	230976	MNAT1	Menage a trois homolog 1, cyclin H assembly factor (Xenopus laevis)	4331
LO2D1	231302	E2F3	E2F transcription factor 3	1871
LO2D2	233194	SATB1	SATB homeobox 1	6304
LO2D5	236338	TP53	Tumor protein p53	7157
LO2D7	238577	HLA-DPB1	Major histocompatibility complex, class II, DP beta 1	3115
LO2D8	243159	OCLN	Occludin	100506658
LO2D9	244355	IL2RG	Interleukin 2 receptor, gamma	3561
LO2D10	248032	TOP2A	Topoisomerase (DNA) II alpha 170kDa	7153
LO2D11	248613	MYB	V-myb myeloblastosis viral oncogene homolog (avian)	4602
LO2E3	257766	CCNH	Cyclin H	902
LO2E5	260052	HCLS1	Hematopoietic cell-specific Lyn substrate 1	3059
LO2E7	262575			
LO2E8	264606	FCRLA	Fc receptor-like A	84824
LO2E10	267246	PSEN2	Presenilin 2 (Alzheimer disease 4)	5664
LO2E11	267682	PAK2	P21 protein (Cdc42/Rac)-activated kinase 2	5062
LO2F6	271662	CDK13	Cyclin-dependent kinase 13	8621
LO2F7	272110			
LO2F8	278409	MAP2K4	Mitogen-activated protein kinase kinase 4	6416
LO2F9	279482	FOXP1	Forkhead box P1	27086
LO2F12	281778	TGFB2	Transforming growth factor, beta 2	7042
LO2G6	291057	CDKN2C	Cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)	1031
LO2G8	291736	IRF4	Interferon regulatory factor 4	3662
LO2G9	293274	CDKN3	Cyclin-dependent kinase inhibitor 3	1033
LO2G10	293934	CSE1L	CSE1 chromosome segregation 1-like (yeast)	1434
LO2H1	299198	CD1E	CD1e molecule	913
LO2H2	299539	FGF12	Fibroblast growth factor 12	2257
LO2H3	300973	CD8A	CD8a molecule	925
LO2H4	301723			
LO2H5	302394	IL32	Interleukin 32	9235
LO2H8	305455	IRF9	Interferon regulatory factor 9	10379
LO2H9	306013		Transcribed locus	
LO2H10	306134			
LO2H11	307293	RAP1A	RAP1A, member of RAS oncogene family	5906
LO3A6	310490	RAD23B	RAD23 homolog B (S. cerevisiae)	5887
LO3A7	310390	PRKAR2B	Protein kinase, cAMP-dependent, regulatory, type II, beta	5577
LO3A8	310428			
LO3A10	322604	BCL7A	B-cell CLL/lymphoma 7A	605
LO3A11	323162	CDK2	Cyclin-dependent kinase 2	1017
LO3A12	323001	IRF1	Interferon regulatory factor 1	3659
LO3B1	323028	SMAD3	SMAD family member 3	4088
LO3B2	323390	ERCC3	Excision repair cross-complementing rodent repair deficiency, complementation group 3	2071
LO3B3	323555	FYN	FYN oncogene related to SRC, FGR, YES	2534
LO3B4	323500	CASP6	Caspase 6, apoptosis-related cysteine peptidase	839
LO3B6	324698	CDK9	Cyclin-dependent kinase 9	1025
LO3B7	324655	IL1B	Interleukin 1, beta	3553
LO3B10	327396			
LO3B12	340644	ITGB8	Integrin, beta 8	3696
LO3C1	340734	NFKBIA	Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	4792
LO3C2	341130		Transcribed locus	
LO3C3	340922	NFATC3	Nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3	4775
LO3C4	340878			
LO3C5	343166	HNRNPUL1	Heterogeneous nuclear ribonucleoprotein U-like 1	11100
LO3C6	343871	MAP2K5	Mitogen-activated protein kinase kinase 5	5607
LO3C7	344109	PCNA	Proliferating cell nuclear antigen	5111
LO3C8	345600	NEK4	NIMA (never in mitosis gene a)-related kinase 4	6787
LO3C9	345928	SMAD1	SMAD family member 1	4086
LO3C10	346534	CDK1	Cyclin-dependent kinase 1	983
LO3C11	357309	XPC	Xeroderma pigmentosum, complementation group C	7508
LO3C12	357239	RPA3	Replication protein A3, 14kDa	6119
LO3D1	357435	GRB2	Growth factor receptor-bound protein 2	2885
LO3D2	357442	CD47	CD47 molecule	961
LO3D3	357909	PTPRM	Protein tyrosine phosphatase, receptor type, M	5797
LO3D4	357807	CCNE1	Cyclin E1	898
LO3D5	358467	BNIP1	BCL2/adenovirus E1B 19kDa interacting protein 1	662
LO3D6	358168	POLR1D	Polymerase (RNA) I polypeptide D, 16kDa	51082
LO3D7	359171	SKP1	S-phase kinase-associated protein 1	6500
LO3D8	359051	CDH3	Cadherin 3, type 1, P-cadherin (placental)	1001
LO3D9	359412	CCND2	Cyclin D2	894
LO3D10	359769	RABIF	RAB interacting factor	5877
LO3D11	360531	ARAF	V-raf murine sarcoma 3611 viral oncogene homolog	369
LO3E2	362332	CREB1	CAMP responsive element binding protein 1	1385
LO3E4	363799	CLK1	CDC-like kinase 1	1195
LO3E6	364982	PTPRF	Protein tyrosine phosphatase, receptor type, F	5792
LO3E7	364752	RHOC	Ras homolog family member C	389
LO3E8	364716	MSH6	MutS homolog 6 (E. coli)	2956
LO3E9	365147	ERBB2	V-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	2064
LO3E10	365647	CD4	CD4 molecule	920
LO3E12	366576	MYOT	Myotilin	9499
LO3F1	366647		Transcribed locus, weakly similar to NP_001231630.1 zinc finger protein 36, C3H1 type-like 1 isoform 2 [Homo sapiens]	
LO3F2	366824	CDK4	Cyclin-dependent kinase 4	1019
LO3F3	366904	NME2	Non-metastatic cells 2, protein (NM23B) expressed in	4831
LO3F4	375724	ATF4	Activating transcription factor 4 (tax-responsive enhancer element B67)	468
LO3F5	375922	CDK16	Cyclin-dependent kinase 16	5127
LO3F6	376362	RPS6KA1	Ribosomal protein S6 kinase, 90kDa, polypeptide 1	6195
LO3F7	376285	PARP1	Poly (ADP-ribose) polymerase 1	142
LO3F9	376649	PRKAR1A	Protein kinase, cAMP-dependent, regulatory, type I, alpha (tissue specific extinguisher 1)	5573
LO3F10	380403	RHOA	Ras homolog family member A	387
LO3F11	415102	CDC25C	Cell division cycle 25 homolog C (S. pombe)	995
LO3F12	415731	RPS6KB1	Ribosomal protein S6 kinase, 70kDa, polypeptide 1	6198
LO3G1	417226	MYC	V-myc myelocytomatosis viral oncogene homolog (avian)	4609
LO3G2	417124	APEX1	APEX nuclease (multifunctional DNA repair enzyme) 1	328
LO3G3	417322	FAT1	FAT tumor suppressor homolog 1 (Drosophila)	2195
LO3G4	417357	DUSP1	Dual specificity phosphatase 1	1843
LO3G6	417592	ABCC2	ATP-binding cassette, sub-family C (CFTR/MRP), member 2	1244
LO3G11	428248	ATF3	Activating transcription factor 3	467
LO3G12	429142	PRKACA	Protein kinase, cAMP-dependent, catalytic, alpha	5566
LO3H3	429926	APC	Adenomatous polyposis coli	324
LO3H6	469256	BAG1	BCL2-associated athanogene	573
LO3H7	469724			
LO3H8	470185	TAB1	TGF-beta activated kinase 1/MAP3K7 binding protein 1	10454
LO3H9	470196	ERCC5	Excision repair cross-complementing rodent repair deficiency, complementation group 5	2073
LO3H10	470251			
LO3H12	470621	CDK7	Cyclin-dependent kinase 7	1022
LO4A3	470730			
LO4A4	470691	RAD23A	RAD23 homolog A (S. cerevisiae)	5886
LO4A5	471217			
LO4A6	471620	ENG	Endoglin	2022
LO4A7	471822	JUP	Junction plakoglobin	3728
LO4A8	471918			
LO4A10	486161	LCK	Lymphocyte-specific protein tyrosine kinase	3932
LO4A11	486074			
LO4A12	486716	MAPK3	Mitogen-activated protein kinase 3	5595
LO4B1	486510	CDH13	Cadherin 13, H-cadherin (heart)	1012
LO4B3	487097			
LO4B4	487777	RB1	Retinoblastoma 1	5925
LO4B5	487965	UBE2A	Ubiquitin-conjugating enzyme E2A	7319
LO4B6	488891			
LO4B8	489327			
LO4B9	489217			
LO4B10	489194	CTNNA1	Catenin (cadherin-associated protein), alpha 1, 102kDa	1495
LO4B11	510130	CDH17	Cadherin 17, LI cadherin (liver-intestine)	1015
LO4B12	510258			
LO4C1	510467	CDKN2A	Cyclin-dependent kinase inhibitor 2A	1029
LO4C3	198205	MYBL2	V-myb myeloblastosis viral oncogene homolog (avian)-like 2	4605
LO4C4	322029	MAPK9	Mitogen-activated protein kinase 9	5601
LO4C11	124086	IL11RA	Interleukin 11 receptor, alpha	3590
LO4D1	36809	CHL1	Cell adhesion molecule with homology to L1CAM (close homolog of L1)	10752
LO4D3	151767	FAS	Fas (TNF receptor superfamily, member 6)	355
LO4D5	154420	PDGFRL	Platelet-derived growth factor receptor-like	5157
LO4D7	158970	EPHB3	EPH receptor B3	2049
LO4D8	158970	EPHB3	EPH receptor B3	2049
LO4D9	43504	THRA	Thyroid hormone receptor, alpha	7067
LO4D10	47559	RAB5A	RAB5A, member RAS oncogene family	5868
LO4D11	49576	RAB35	RAB35, member RAS oncogene family	11021
LO4E11	199381	VAV3	Vav 3 guanine nucleotide exchange factor	10451
LO4F3	213502	CD53	CD53 molecule	963
LO4F9	236420	DDR2	Discoidin domain receptor tyrosine kinase 2	4921
LO4F11	241489			
LO4F12	242134	ATG9A	ATG9 autophagy related 9 homolog A (S. cerevisiae)	79065
LO4G3	254428	ITGA6	Integrin, alpha 6	3655
LO4G5	258747	IL10RA	Interleukin 10 receptor, alpha	3587
LO4G7	259241	HLA-DMA	Major histocompatibility complex, class II, DM alpha	3108
LO4G8	259291	ITGB5	Integrin, beta 5	3693
LO4G9	262691	NR3C1	Nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	2908
LO4G10	264576	MAP1B	Microtubule-associated protein 1B	4131
LO4G11	264554			
LO4G12	268412	MCF2	MCF.2 cell line derived transforming sequence	4168
LO4H1	271198	NR3C1	Nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	2908
LO4H2	280376	NEK6	NIMA (never in mitosis gene a)-related kinase 6	10783
LO4H3	280768	TM4SF1	Transmembrane 4 L six family member 1	4071
LO4H4	284546	GFAP	Glial fibrillary acidic protein	2670
LO4H9	290493	CDK8	Cyclin-dependent kinase 8	1024
LO4H10	290871	ITGA3	Integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor)	3675
LO4H11	290724	MICA	MHC class I polypeptide-related sequence A	100507436
LO5A3	297589	AIM1	Absent in melanoma 1	202
LO5A4	298187			
LO5A7	299626	RAB4A	RAB4A, member RAS oncogene family	5867
LO5A8	300051	MYL2	Myosin, light chain 2, regulatory, cardiac, slow	4633
LO5A10	303109	LPAR6	Lysophosphatidic acid receptor 6	10161
LO5A11	306170	CD9	CD9 molecule	928
LO5B2	320514	EPHA1	EPH receptor A1	2041
LO5B5	321246	RAP1B	RAP1B, member of RAS oncogene family	5908
LO5B6	321308	TP53BP2	Tumor protein p53 binding protein, 2	7159
LO5B7	322148	CHGB	Chromogranin B (secretogranin 1)	1114
LO5B9	323181	FAP	Fibroblast activation protein, alpha	2191
LO5B10	323648	DPH1	DPH1 homolog (S. cerevisiae)	1801
LO5B12	328330	CDH4	Cadherin 4, type 1, R-cadherin (retinal)	1002
LO5C1	328467	RASA2	RAS p21 protein activator 2	5922
LO5C3	341763	CASP5	Caspase 5, apoptosis-related cysteine peptidase	838
LO5C4	342256			
LO5C5	343465	GJA4	Gap junction protein, alpha 4, 37kDa	2701
LO5C6	343311	NGFR	Nerve growth factor receptor	4804
LO5C7	343646			
LO5C8	345645		Transcribed locus, weakly similar to XP_002453697.1 hypothetical protein SORBIDRAFT_04g010730 [Sorghum bicolor]	
LO5C9	345722	RAB25	RAB25, member RAS oncogene family	57111
LO5C10	346587			
LO5C11	346396	RRAS	Related RAS viral (r-ras) oncogene homolog	6237
LO5C12	346305	TP53BP1	Tumor protein p53 binding protein 1	7158
LO5D1	347032			
LO5D2	347751	FGR	Gardner-Rasheed feline sarcoma viral (v-fgr) oncogene homolog	2268
LO5D3	356890	HYAL1	Hyaluronoglucosaminidase 1	3373
LO5D4	356964	ABL1	C-abl oncogene 1, non-receptor tyrosine kinase	25
LO5D6	358848	ITGAE	Integrin, alpha E (antigen CD103, human mucosal lymphocyte antigen 1; alpha polypeptide)	3682
LO5D7	359119	CKS2	CDC28 protein kinase regulatory subunit 2	1164
LO5D8	359077	ITGA5	Integrin, alpha 5 (fibronectin receptor, alpha polypeptide)	3678
LO5D9	359466	VWF	Von Willebrand factor	7450
LO5D10	359465	DHFR	Dihydrofolate reductase	1719
LO5D11	359793	NEK11	NIMA (never in mitosis gene a)- related kinase 11	79858
LO5E2	361692	TSPAN31	Tetraspanin 31	6302
LO5E4	363539	ENO2	Enolase 2 (gamma, neuronal)	2026
LO5E5	363805	EWSR1	Ewing sarcoma breakpoint region 1	2130
LO5E7	364975	KIAA1147	KIAA1147	57189
LO5E9	366509			
LO5E10	366942			
LO5E11	375620			
LO5E12	375635	TCF12	Transcription factor 12	6938
LO5F1	376110	AMBP	Alpha-1-microglobulin/bikunin precursor	259
LO5F4	376725	TPM1	Tropomyosin 1 (alpha)	7168
LO5F5	377275	TRIM29	Tripartite motif containing 29	23650
LO5F6	377181	CBLB	Cbl proto-oncogene, E3 ubiquitin protein ligase B	868
LO5F8	415206	MB	Myoglobin	4151
LO5F12	416184	CCNB2	Cyclin B2	9133
LO5G1	417136	OS9	Osteosarcoma amplified 9, endoplasmic reticulum lectin	10956
LO5G3	418105	RAB2A	RAB2A, member RAS oncogene family	5862
LO5G6	427943	EPHA2	EPH receptor A2	1969
LO5G7	427943	EPHA2	EPH receptor A2	1969
LO5G10	428404	PIM1	Pim-1 oncogene	5292
LO5G11	428231	BIRC3	Baculoviral IAP repeat containing 3	330
LO5G12	429135	ST13	Suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)	6767
LO5H1	429539	FTSJ2	FtsJ homolog 2 (E. coli)	29960
LO5H2	429861	AFP	Alpha-fetoprotein	174
LO5H3	469272			
LO5H4	469731	RHBDD2	Rhomboid domain containing 2	57414
LO5H6	470602	ESRRA	Estrogen-related receptor alpha	2101
LO5H7	470493	TNFRSF1B	Tumor necrosis factor receptor superfamily, member 1B	7133
LO5H8	470635	PGF	Placental growth factor	5228
LO5H9	470610			
LO5H11	471096	GLIPR1	GLI pathogenesis-related 1	11010
TNF1A2	80549	PBX2	Pre-B-cell leukemia homeobox 2	5089
TNF1A6	129268	GTF2A2	General transcription factor IIA, 2, 12kDa	2958
TNF1A7	26503			
TNF1A8	26599	STAT1	Signal transducer and activator of transcription 1, 91kDa	6772
TNF1A9	41959			
TNF1A10	135118	GATA3	GATA binding protein 3	2625
TNF1A11	136769	TAF1	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa	6872
TNF1A12	154763	PML	Promyelocytic leukemia	5371
TNF1B1	162479	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	1999
TNF1B2	50576	SF1	Splicing factor 1	7536
TNF1B3	52681	RELB	V-rel reticuloendotheliosis viral oncogene homolog B	5971
TNF1B4	190107	HDAC3	Histone deacetylase 3	8841
TNF1B5	192694	POU2F1	POU class 2 homeobox 1	5451
TNF1B6	193901	TAF1	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa	6872
TNF1B7	209310			
TNF1B8	222502	TFAP2B	Transcription factor AP-2 beta (activating enhancer binding protein 2 beta)	7021
TNF1B10	247869	GATA1	GATA binding protein 1 (globin transcription factor 1)	2623
TNF1B11	252185	DNAAF1	Dynein, axonemal, assembly factor 1	123872
TNF1B12	256323			
TNF1C1	257458	TCEA1	Transcription elongation factor A (SII), 1	6917
TNF1C2	260288	TEAD1	TEA domain family member 1 (SV40 transcriptional enhancer factor)	7003
TNF1C3	264200	STAT5A	Signal transducer and activator of transcription 5A	6776
TNF1C4	271416	SP1	Sp1 transcription factor	6667
TNF1C5	272110			
TNF1C7	280465			
TNF1C8	280735	TBP	TATA box binding protein	6908
TNF1C9	282065	APBB1	Amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)	322
TNF1C11	288650			
TNF1C12	290117	CYTIP	Cytohesin 1 interacting protein	9595
TNF1D1	291943	GTF2F2	General transcription factor IIF, polypeptide 2, 30kDa	2963
TNF1D2	293032	TFAP2A	Transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)	7020
TNF1D3	295093	SPIB	Spi-B transcription factor (Spi-1/PU.1 related)	6689
TNF1D5	300071			
TNF1D6	300960	TCF19	Transcription factor 19	6941
TNF1D7	304947	PML	Promyelocytic leukemia	5371
TNF1D8	305455	IRF9	Interferon regulatory factor 9	10379
TNF1D9	309924	HDAC2	Histone deacetylase 2	3066
TNF1D10	320538	YY1	YY1 transcription factor	7528
TNF1D11	322000	ELF1	E74-like factor 1 (ets domain transcription factor)	1997
TNF1D12	327111			
TNF1E2	344769	BPTF	Bromodomain PHD finger transcription factor	2186
TNF1E3	345527	FOXD1	Forkhead box D1	2297
TNF1E4	347573	ARFRP1	ADP-ribosylation factor related protein 1	10139
TNF1E5	347685	CBFB	Core-binding factor, beta subunit	865
TNF1E6	357357	TFAM	Transcription factor A, mitochondrial	7019
TNF1E7	358677			
TNF1E8	358538			
TNF1E10	361401	GTF2H1	General transcription factor IIH, polypeptide 1, 62kDa	2965
TNF1E11	361815	APBB2	Amyloid beta (A4) precursor protein-binding, family B, member 2	323
TNF1E12	366981			
TNF1F1	375635	TCF12	Transcription factor 12	6938
TNF1F2	375724	ATF4	Activating transcription factor 4 (tax-responsive enhancer element B67)	468
TNF1F3	375843			
TNF1F4	376294			
TNF1F5	376218	PML	Promyelocytic leukemia	5371
TNF1F7	380738	TCF4	Transcription factor 4	6925
TNF1F8	381219	ISL1	ISL LIM homeobox 1	3670
TNF1F9	417127	NFIC	Nuclear factor I/C (CCAAT-binding transcription factor)	4782
TNF1F10	418320	ELOVL2	ELOVL fatty acid elongase 2	54898
TNF1F11	428248	ATF3	Activating transcription factor 3	467
TNF1F12	470792	GTF2B	General transcription factor IIB	2959
TNF1G1	471218	SIK1	Salt-inducible kinase 1	150094
TNF1G3	471889			
TNF1G4	485192			
TNF1G6	486410	YY1	YY1 transcription factor	7528
